Student_Index,Attorneys and Law Offices,Engineering,Arts and Crafts,Management,Online Advertising,Public Relations,Web Design and Development,Human Resources,Media,Art Dealers and Galleries,State,District,Faculty_Domain,GOT,Employed
UG259,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,ENGINEERING,No,Yes
UG26,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,FAC,No,Yes
UG260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAHANG,Bentong,LAW,No,Yes
UG262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Klang,IT,Yes,No
UG263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,LAW,No,Yes
UG264,8.0,1.0,6.0,1.0,1.0,8.0,6.0,8.0,1.0,6.0,KELANTAN,Jajahan Kota Bharu,IT,Yes,Yes
UG265,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,KELANTAN,Jajahan Kuala Krai,IT,Yes,Yes
UG268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SELANGOR,Kuala Langat,IT,Yes,No_data
UG27,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,SELANGOR,Ulu Langat,IT,Yes,Yes
UG271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Muar,MANAGEMENT,Yes,Yes
UG272,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Gombak,IT,No,Yes
UG273,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,SELANGOR,Petaling,IT,No,Yes
UG274,0.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,TRENGGANU,Hulu Terengganu,IT,Yes,Yes
UG275,0.0,8.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,SELANGOR,Gombak,IT,No,Yes
UG276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KEDAH,Kuala Muda,IT,No,Yes
UG277,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,IT,No,No_data
UG278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,IT,Yes,Yes
UG279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,IT,Yes,Yes
UG28,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,JOHOR,Batu Pahat,IT,Yes,Yes
UG280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,LAW,Yes,Yes
UG281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,LAW,Yes,No
UG283,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SABAH,Kota Kinabalu,ENGINEERING,Yes,Yes
UG284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,SELANGOR,Gombak,ENGINEERING,Yes,Yes
UG285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Kinta,LAW,Yes,No
UG288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,ENGINEERING,Yes,Yes
UG289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JOHOR,Kluang,IT,Yes,Yes
UG29,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,JOHOR,Kluang,ENGINEERING,No,No_data
UG290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGERI SEMBILAN,Seremban,LAW,Yes,No
UG292,1.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,SELANGOR,Sepang,IT,Yes,No
UG293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,KELANTAN,Jajahan Kota Bharu,LAW,Yes,Yes
UG294,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,SELANGOR,Klang,ENGINEERING,Yes,Yes
UG295,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,NEGERI SEMBILAN,Tampin,LAW,Yes,No
UG296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,IT,Yes,Yes
UG297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PULAU PINANG,Seberang Perai Utara,LAW,Yes,Yes
UG3,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,No
UG30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OVERSEAS,No_data,ENGINEERING,Yes,No_data
UG303,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PULAU PINANG,Seberang Perai Tengah,LAW,Yes,No_data
UG304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SABAH,Tawau,ENGINEERING,Yes,Yes
UG305,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,5.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,No
UG306,3.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,MELAKA,Alor Gajah,LAW,Yes,Yes
UG307,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,SELANGOR,Sepang,IT,No,No
UG309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KEDAH,Kuala Muda,LAW,Yes,Yes
UG31,0.0,0.0,12.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,SELANGOR,Petaling,MANAGEMENT,Yes,No
UG311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Kinta,ENGINEERING,Yes,Yes
UG312,8.0,8.0,6.0,8.0,4.0,8.0,6.0,8.0,4.0,4.0,JOHOR,Batu Pahat,LAW,Yes,Yes
UG313,8.0,8.0,6.0,8.0,8.0,8.0,3.0,8.0,3.0,6.0,PULAU PINANG,Seberang Perai Tengah,IT,Yes,Yes
UG314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Kulai,ENGINEERING,Yes,Yes
UG315,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,SELANGOR,Sepang,ENGINEERING,Yes,Yes
UG316,8.0,0.0,6.0,1.0,0.0,16.0,0.0,8.0,0.0,2.0,KUALA LUMPUR,Tiada - K.Lumpur,IT,Yes,No
UG317,8.0,0.0,13.0,16.0,0.0,0.0,0.0,8.0,1.0,0.0,SELANGOR,Petaling,LAW,Yes,Yes
UG318,4.0,8.0,8.0,1.0,0.0,8.0,8.0,0.0,1.0,0.0,SELANGOR,Petaling,LAW,Yes,No
UG319,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,JOHOR,Johor Bahru,LAW,Yes,Yes
UG32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PERAK,Kinta,MANAGEMENT,Yes,Yes
UG320,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,SELANGOR,Ulu Langat,LAW,Yes,Yes
UG321,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,SELANGOR,Ulu Langat,ENGINEERING,Yes,Yes
UG322,9.0,16.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,KEDAH,Langkawi,LAW,No,Yes
UG323,1.0,8.0,6.0,1.0,0.0,7.0,0.0,2.0,1.0,0.0,PERAK,Hilir Perak,IT,No,No
UG324,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,MELAKA,Alor Gajah,LAW,Yes,Yes
UG325,1.0,0.0,6.0,0.0,1.0,8.0,0.0,8.0,0.0,1.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,Yes
UG326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,SABAH,Kota Kinabalu,LAW,Yes,Yes
UG327,2.0,0.0,8.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,SELANGOR,Ulu Selangor,ENGINEERING,Yes,Yes
UG328,0.0,8.0,6.0,0.0,15.0,0.0,0.0,8.0,5.0,8.0,SELANGOR,Petaling,IT,Yes,Yes
UG329,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,KUALA LUMPUR,Tiada - K.Lumpur,ENGINEERING,Yes,Yes
UG33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,SELANGOR,Ulu Langat,MANAGEMENT,Yes,Yes
UG330,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,SELANGOR,Petaling,LAW,Yes,No
UG331,0.0,0.0,8.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,SARAWAK,Bahagian Bintulu,LAW,Yes,Yes
UG332,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,SARAWAK,Bahagian Limbang,LAW,Yes,No
UG333,8.0,8.0,0.0,1.0,6.0,0.0,0.0,8.0,5.0,0.0,MELAKA,Melaka Tengah,LAW,No,No
UG334,8.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,0.0,SELANGOR,Ulu Langat,LAW,Yes,Yes
UG335,0.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,4.0,SELANGOR,Klang,LAW,Yes,Yes
UG336,8.0,8.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,SELANGOR,Kuala Langat,IT,Yes,No
UG337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Johor Bahru,LAW,Yes,No_data
UG338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Jasin,LAW,Yes,Yes
UG339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,IT,Yes,No
UG34,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,SELANGOR,Sepang,MANAGEMENT,No,Yes
UG340,0.0,3.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,PAHANG,Kuantan,LAW,Yes,Yes
UG341,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,KELANTAN,Jajahan Kota Bharu,LAW,Yes,No
UG342,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,JOHOR,Mersing,LAW,Yes,Yes
UG343,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,SARAWAK,Bahagian Bintulu,LAW,Yes,No
UG344,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGERI SEMBILAN,Port Dickson,IT,Yes,Yes
UG345,8.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,LAW,Yes,Yes
UG346,0.0,8.0,6.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,JOHOR,Johor Bahru,ENGINEERING,Yes,No
UG347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,ENGINEERING,Yes,Yes
UG348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SABAH,Kota Kinabalu,FCM,No,Yes
UG35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SARAWAK,Bahagian Kuching,IT,No,No_data
UG359,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,MELAKA,Melaka Tengah,LAW,Yes,Yes
UG36,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,MANAGEMENT,Yes,No_data
UG360,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SELANGOR,Gombak,ENGINEERING,Yes,Yes
UG361,8.0,0.0,6.0,2.0,2.0,0.0,0.0,8.0,0.0,6.0,PULAU PINANG,Seberang Perai Utara,LAW,Yes,Yes
UG362,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,SARAWAK,Bahagian Sarikei,ENGINEERING,Yes,Yes
UG363,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,8.0,SELANGOR,Petaling,IT,Yes,No
UG364,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,PERAK,Kuala Kangsar,LAW,Yes,Yes
UG366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Kinta,LAW,Yes,No
UG367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,MANAGEMENT,Yes,No
UG369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Segamat,LAW,No,No_data
UG37,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG372,3.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,3.0,PUTRAJAYA,Putrajaya,LAW,No,Yes
UG373,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PULAU PINANG,Seberang Perai Tengah,IT,No,Yes
UG374,8.0,8.0,0.0,1.0,1.0,7.0,8.0,3.0,1.0,0.0,PAHANG,Temerloh,IT,Yes,Yes
UG375,8.0,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,6.0,SELANGOR,Petaling,IT,Yes,Yes
UG376,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,PULAU PINANG,Barat Daya,LAW,No,Yes
UG377,8.0,8.0,6.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,PERAK,Kinta,MANAGEMENT,No,Yes
UG378,0.0,8.0,6.0,8.0,0.0,8.0,5.0,8.0,3.0,6.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG379,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,NEGERI SEMBILAN,Jempol,MANAGEMENT,Yes,No
UG38,10.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,KEDAH,Kuala Muda,MANAGEMENT,Yes,Yes
UG380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,KELANTAN,Jajahan Kota Bharu,LAW,No,Yes
UG381,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Kinta,IT,No,No_data
UG382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Johor Bahru,IT,Yes,Yes
UG383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,LAW,No,No_data
UG384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SARAWAK,Bahagian Kuching,LAW,No,Yes
UG385,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,PUTRAJAYA,Putrajaya,IT,No,Yes
UG388,8.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,JOHOR,Johor Bahru,FCM,Yes,No_data
UG389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUTRAJAYA,Putrajaya,MANAGEMENT,No,No_data
UG39,2.0,0.0,1.0,0.0,0.0,3.0,6.0,4.0,1.0,6.0,MELAKA,Alor Gajah,IT,No,Yes
UG390,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,IT,No,Yes
UG391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PULAU PINANG,Seberang Perai Selatan,ENGINEERING,No,Yes
UG392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGERI SEMBILAN,Tampin,ENGINEERING,Yes,Yes
UG393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Sepang,FCA,Yes,No
UG397,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Manjung,IT,Yes,Yes
UG398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,FCM,No,Yes
UG399,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SELANGOR,Petaling,FCA,Yes,No_data
UG4,0.0,0.0,6.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,OVERSEAS,No_data,ENGINEERING,No,No_data
UG40,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Klang,ENGINEERING,No,Yes
UG401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Sepang,IT,Yes,No
UG402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,IT,No,Yes
UG403,8.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,SELANGOR,Petaling,MANAGEMENT,No,No_data
UG404,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,JOHOR,Kota Tinggi,MANAGEMENT,Yes,No_data
UG405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,PERAK,Hilir Perak,FCM,Yes,No_data
UG406,2.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,KUALA LUMPUR,Tiada - K.Lumpur,IT,No,Yes
UG407,7.0,8.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,FCM,Yes,Yes
UG408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,IT,Yes,No_data
UG409,3.0,8.0,6.0,0.0,8.0,7.0,0.0,7.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,No
UG41,0.0,8.0,6.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,JOHOR,Muar,MANAGEMENT,Yes,Yes
UG410,8.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG411,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,MELAKA,Alor Gajah,MANAGEMENT,Yes,Yes
UG412,0.0,8.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,JOHOR,Batu Pahat,MANAGEMENT,Yes,Yes
UG413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGERI SEMBILAN,Seremban,FCM,Yes,No
UG414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Batu Pahat,MANAGEMENT,Yes,Yes
UG418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,Yes
UG419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Kluang,IT,No,Yes
UG42,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,JOHOR,Segamat,MANAGEMENT,No,No_data
UG420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PAHANG,Kuantan,MANAGEMENT,Yes,No_data
UG43,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,PERAK,Kampar,IT,No,Yes
UG430,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,SELANGOR,Petaling,FCM,Yes,No
UG433,8.0,8.0,6.0,1.0,0.0,8.0,1.0,0.0,0.0,6.0,SELANGOR,Kuala Selangor,IT,Yes,Yes
UG434,8.0,8.0,0.0,1.0,6.0,1.0,8.0,8.0,1.0,0.0,SELANGOR,Ulu Langat,IT,Yes,No
UG435,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,SELANGOR,Petaling,ENGINEERING,No,Yes
UG436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,IT,Yes,Yes
UG44,7.0,8.0,0.0,1.0,0.0,8.0,8.0,5.0,0.0,0.0,PERAK,Kinta,MANAGEMENT,No,Yes
UG441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PERAK,Kinta,MANAGEMENT,No,No_data
UG442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SABAH,Lahad Datu,ENGINEERING,Yes,Yes
UG444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KEDAH,Kulim,FCM,No,No_data
UG445,8.0,0.0,6.0,0.0,8.0,8.0,8.0,8.0,8.0,6.0,SELANGOR,Petaling,MANAGEMENT,No,Yes
UG446,8.0,8.0,8.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,No
UG447,8.0,0.0,1.0,1.0,0.0,8.0,8.0,8.0,1.0,6.0,SELANGOR,Ulu Selangor,IT,Yes,Yes
UG448,8.0,8.0,6.0,1.0,0.0,8.0,0.0,8.0,1.0,6.0,JOHOR,Johor Bahru,IT,Yes,Yes
UG449,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0,NEGERI SEMBILAN,Seremban,MANAGEMENT,Yes,No
UG45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGERI SEMBILAN,Tampin,MANAGEMENT,No,Yes
UG450,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,MANAGEMENT,No,No_data
UG451,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,FCM,No,No_data
UG452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Kuala Langat,IT,Yes,Yes
UG453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,JOHOR,Pontian,MANAGEMENT,Yes,No
UG454,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,MELAKA,Alor Gajah,MANAGEMENT,No,Yes
UG455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Johor Bahru,ENGINEERING,Yes,Yes
UG456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PULAU PINANG,Barat Daya,IT,Yes,Yes
UG457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Muar,IT,No,Yes
UG458,0.0,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,MELAKA,Melaka Tengah,ENGINEERING,No,Yes
UG46,8.0,0.0,6.0,0.0,8.0,8.0,8.0,0.0,4.0,8.0,JOHOR,Johor Bahru,ENGINEERING,No,No_data
UG460,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,SELANGOR,Petaling,IT,Yes,No
UG461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,MANAGEMENT,Yes,Yes
UG462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,MANAGEMENT,Yes,Yes
UG463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MELAKA,Jasin,IT,Yes,Yes
UG464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Tangkak,IT,Yes,Yes
UG465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,No,No
UG47,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,MELAKA,Melaka Tengah,LAW,No,Yes
UG473,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,SELANGOR,Ulu Langat,MANAGEMENT,Yes,Yes
UG474,0.0,0.0,6.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,JOHOR,Segamat,IT,No,Yes
UG475,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,SELANGOR,Gombak,IT,No,Yes
UG476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,OVERSEAS,No_data,ENGINEERING,No,No
UG477,8.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,LAW,No,No
UG478,0.0,8.0,0.0,1.0,0.0,8.0,2.0,8.0,0.0,8.0,KUALA LUMPUR,Tiada - K.Lumpur,MANAGEMENT,No,Yes
UG479,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,SELANGOR,Petaling,IT,No,Yes
UG48,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,JOHOR,Johor Bahru,MANAGEMENT,Yes,Yes
UG480,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,SELANGOR,Ulu Langat,ENGINEERING,No,Yes
UG481,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,SELANGOR,Petaling,IT,Yes,Yes
UG482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHOR,Johor Bahru,IT,Yes,Yes
UG483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Petaling,LAW,No,Yes
UG484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRENGGANU,Kuala Nerus,IT,No,Yes
UG485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUALA LUMPUR,Tiada - K.Lumpur,IT,Yes,Yes
UG49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,JOHOR,Johor Bahru,ENGINEERING,No,Yes
UG493,8.0,1.0,6.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,MELAKA,Melaka Tengah,MANAGEMENT,Yes,No_data
UG494,8.0,8.0,6.0,8.0,0.0,8.0,0.0,8.0,8.0,0.0,SELANGOR,Petaling,MANAGEMENT,Yes,No_data
UG495,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,SELANGOR,Kuala Langat,IT,Yes,Yes
UG496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SELANGOR,Ulu Langat,IT,No,No_data
