Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
UG1284,Yes,Data Scientists,CYBER,B.C.S (Hons) Data Science,IT,No,2.00-2.49,3.00-3.49,2.00-2.49,0-1.99,3.50-4.00,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Others Malaysian,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG1285,Yes,Information Technology Support Officer,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,no_data,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,D,C,Band 4,B,D,C,D,D,D,no_data,C,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1286,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG1288,Yes,Cloud technology experts,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1289,Yes,Business Data Analyst,CYBER,B.E. (Hons) (Electronics-Nano),ENGINEERING,No,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,Scholarship,IPTS,A,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,TRENGGANU,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG1291,Yes,Electrical Engineering Technology expert,CYBER,B.E. (Hons) (Electrical),ENGINEERING,No,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG1296,Yes,Engineers,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,No,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,Loan,IPTS,A,B,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG1297,Yes,Professional Trainers,CYBER,B.C.S (Hons) Data Science,IT,No,2.00-2.49,2.00-2.49,0-1.99,0-1.99,2.50-2.99,2.00-2.49,2.00-2.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Education/Training,Training & Dev.,4,1
UG1298,Yes,Engineers,CYBER,B.C.S (Hons) Data Science,IT,Yes,2.00-2.49,3.00-3.49,2.50-2.99,0-1.99,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,D,D,Band 3,C,D,no_data,no_data,no_data,no_data,no_data,C,no_data,B,SELANGOR,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG1299,Yes,Assistant Lawyer,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.00-3.49,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG1300,Yes,Assistant Lawyer,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.50-4.00,Self-sponsored,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG1301,Yes,Data Network Engineers,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,Self-sponsored,IPTS,A,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1302,Yes,Electronic Engineering Technology expert,CYBER,B.E. (Hons) (Electronics-Nano),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Scholarship,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Engineering,Electrical and Electronics,4,1
UG1304,Yes,Content Coordinator,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,2.00-2.49,3.00-3.49,2.50-2.99,0-1.99,no_data,2.50-2.99,2.00-2.49,no_data,3.00-3.49,2.50-2.99,no_data,no_data,Loan,IPTS,C,B,Band 4,C,B,D,no_data,no_data,no_data,A,B,B,A,SELANGOR,Malaysian,Chinese,Female,No,Single,Arts/Media/Communications,Communication and Public Relations,4,1
UG1305,Yes,Aerospace Engineering Technician (Telecommunications),MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Other,Engineering,Mechanical,4,1
UG1306,Yes,Civil lawyer,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,2.50-2.99,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG1307,Yes,College/University Registrar,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,2.00-2.49,2.00-2.49,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,D,D,Band 3,C,C,D,D,D,D,C,C,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Others,Others,5,1
UG1308,Yes,Software Test,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,A,A,B,A,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG1309,Yes,Production Trainers,CYBER,B.C.S (Hons) Software Eng.,IT,No,2.50-2.99,2.50-2.99,3.50-4.00,2.50-2.99,3.50-4.00,no_data,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,A,A,A,B,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Female,No,Single,Education/Training,Training & Dev.,4,1
UG1311,Yes,Electronic Engineering Technology expert,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Scholarship,IPTS,A,A,Band 5,A,A,B,A,A,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG1312,Yes,Telemarketer,CYBER,B.B.A. (Hons) (Mktg. with MM.),MANAGEMENT,No,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,2.50-2.99,3.50-4.00,no_data,no_data,Loan,IPTS,A,A,Band 3,D,C,no_data,no_data,no_data,no_data,A,no_data,no_data,C,SELANGOR,Malaysian,Indian,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
UG1314,Yes,Auditing Accountants,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,0-1.99,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG1315,Yes,Financial Clerk,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,0-1.99,3.50-4.00,2.50-2.99,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG1316,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG1317,Yes,tutor,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,3.00-3.49,0-1.99,3.50-4.00,3.00-3.49,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Education/Training,Education,4,1
UG1318,Yes,Information Technology Executive,MLAKA,B.I.T. (Hons) (Security Tech.),IT,Yes,2.00-2.49,0-1.99,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,no_data,no_data,2.50-2.99,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Indian,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG1322,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,A,A,A,no_data,B,no_data,no_data,PERAK,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,4,1
UG1323,Yes,Multimedia programmers,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,2.00-2.49,2.50-2.99,2.00-2.49,2.50-2.99,3.50-4.00,2.50-2.99,2.50-2.99,no_data,3.50-4.00,2.50-2.99,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG1324,Yes,Office General Clerk,CYBER,B. Analytical Econs. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,A,A,B,B,A,A,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG1325,Yes,Analyst,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,no_data,2.00-2.49,0-1.99,2.50-2.99,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1326,Yes,Software Developers,MLAKA,B.I.T. (Hons) (A.l.),IT,No,no_data,3.50-4.00,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1327,Yes,Customer Service Officer,CYBER,B.C.S (Hons) Data Science,IT,No,2.00-2.49,0-1.99,3.50-4.00,2.50-2.99,2.00-2.49,3.50-4.00,2.50-2.99,2.50-2.99,no_data,3.00-3.49,3.50-4.00,no_data,Loan,IPTS,A,A,Band 4,A,B,C,B,B,B,A,B,A,no_data,PAHANG,Malaysian,Chinese,Male,No,Single,Services,Customer Service,3,0
UG1329,Yes,Technical Sales,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,0-1.99,2.50-2.99,3.00-3.49,2.00-2.49,0-1.99,no_data,3.00-3.49,2.00-2.49,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG1330,Yes,Test Engineer (Information Technology),CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 5,A,A,A,A,A,A,A,B,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1331,Yes,Multimedia Software Developers,NUSAJ,B. Cine. Arts (Hons),FCA,No,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,D,no_data,no_data,no_data,no_data,no_data,B,no_data,A,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1332,Yes,Engineers,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,2.50-2.99,2.50-2.99,2.00-2.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,0-1.99,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Engineering,Mechanical,4,1
UG1333,Yes,Auditing Accountants,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,0-1.99,3.50-4.00,3.50-4.00,Self-sponsored,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Indian,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG1334,Yes,Software Developers,CYBER,B.C.S (Hons) Data Science,IT,Yes,no_data,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,A,A,no_data,no_data,no_data,A,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1335,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Other,Services,Lawyer/Legal Asst,3,0
UG1337,Yes,Network Operator,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Male,No,Single,Engineering,Other Engineering,4,1
UG1338,Yes,Auditors,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,0-1.99,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG1339,Yes,Accountants,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,3.00-3.49,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,3.00-3.49,0-1.99,3.50-4.00,3.00-3.49,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG1340,Yes,Store Engineering Executive,MLAKA,B.I.T. (Hons) (D.C.N.),IT,No,no_data,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,B,B,D,C,C,no_data,A,B,B,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Network/Sys/DB Admin,1,0
UG1341,Yes,Sales Administration Clerk,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,0-1.99,2.00-2.49,3.00-3.49,2.50-2.99,2.50-2.99,no_data,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,Loan,IPTS,A,A,Band 3,B,C,no_data,no_data,no_data,no_data,C,B,no_data,D,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG1342,Yes,Auditing Accountants,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,0-1.99,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG1343,Yes,Wholesale and retail salespeople,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,0-1.99,0-1.99,3.50-4.00,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,no_data,3.00-3.49,2.50-2.99,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG1344,Yes,Robot Automation Technician,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,Yes,2.00-2.49,2.50-2.99,2.00-2.49,0-1.99,0-1.99,0-1.99,2.00-2.49,2.50-2.99,2.50-2.99,0-1.99,3.00-3.49,2.50-2.99,Loan,IPTS,A,A,Band 4,A,B,B,B,C,C,no_data,C,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG1345,Yes,Industrial Bacteriologists,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,2.50-2.99,0-1.99,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,0-1.99,0-1.99,3.50-4.00,Self-sponsored,IPTS,Irrelavant,Irrelavant,Irrelavant,C,B,no_data,no_data,no_data,no_data,no_data,no_data,no_data,B,OVERSEAS,Non-Malaysian,Others,Female,No,Single,Others,Others,5,1
UG1346,Yes,Customer Service Officer,CYBER,B.B.A. (Hons) (Mgmt. with MM.),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,D,A,no_data,no_data,no_data,no_data,no_data,no_data,D,A,SELANGOR,Malaysian,Indian,Female,No,Single,Services,Customer Service,3,0
UG1348,Yes,Information Technology Technician,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG1350,Yes,Footwear and nails,MLAKA,B.Acc. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
UG1351,Yes,Accountants,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,C,C,D,B,A,B,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG1352,Yes,Audit Executive,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,0-1.99,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Chinese,Male,No,Single,Accounting/Finance,Audit & Taxation,2,0
UG1353,Yes,Assistant Lawyer,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,A,A,A,A,A,A,no_data,A,no_data,SARAWAK,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG1355,Yes,Technical Sales Agent,CYBER,B.Acc. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG1356,Yes,Human Resource Executive,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,No,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,no_data,3.00-3.49,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Human Resources,3,0
UG1357,Yes,Executive / Digital Transformation Officer,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,3.00-3.49,2.00-2.49,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,A,B,A,B,B,B,no_data,B,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Digital Marketing,3,0
UG1358,Yes,Chief Supervisor,CYBER,B.B.A. (Hons) (Mgmt. with MM.),MANAGEMENT,No,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,3.50-4.00,2.50-2.99,2.50-2.99,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 3,D,C,D,no_data,no_data,no_data,no_data,no_data,D,B,KUALA LUMPUR,Malaysian,Malay,Male,No,Other,Sales/Marketing,Marketing/Business Dev,3,0
UG1359,Yes,Bank Officer Executive,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,A,B,C,no_data,no_data,no_data,no_data,B,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Banking/Financial,2,0
UG1360,Yes,Computer Auditor,MLAKA,B.Acc. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Accounting/Finance,Audit & Taxation,2,0
