Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
U2022_429,Yes,Social Media Designer,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,2.50-2.99,no_data,2.50-2.99,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,C,C,D,no_data,no_data,no_data,C,no_data,no_data,A,SELANGOR,Malaysian,Indian,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_431,Yes,Sales Assistant,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Self-sponsored,IPTS,C,C,Band 4,A,C,no_data,no_data,no_data,no_data,C,B,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
U2022_432,Yes,Electronic Engineering Technologist,CYBER,B.E. (Hons) (Electrical),ENGINEERING,No,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,Loan,IPTS,D,B,Band 4,A,C,A,B,C,C,A,C,A,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_433,Yes,Computer Technician,MLAKA,B.C.S. (Hons) (A.I.),IT,No,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,A,A,A,B,B,A,no_data,MELAKA,Malaysian,Chinese,Female,No,Other,Computer/Information Technology,IT-Hardware,1,0
U2022_434,Yes,Software Engineer(.Net),CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,B,Band 4,A,A,B,A,B,no_data,B,B,A,no_data,SELANGOR,Malaysian,Chinese,Male,No,Other,Computer/Information Technology,IT-Software,1,0
U2022_435,Yes,UI Designer(User Interface),CYBER,B.C.S (Hons) Game Dev.,IT,No,3.00-3.49,3.00-3.49,2.00-2.49,0-1.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Loan,IPTS,C,A,Band 4,A,C,B,C,D,D,B,C,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_437,Yes,Data Science Expert,CYBER,B.C.S (Hons) Data Science,IT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,C,C,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_438,Yes,Waiter,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,Yes,3.00-3.49,2.50-2.99,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,no_data,2.50-2.99,2.50-2.99,no_data,2.50-2.99,3.50-4.00,Loan,Diploma,D,D,Band 3,A,C,A,B,B,no_data,no_data,C,B,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_439,Yes,Environmental Engineer ,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,A,A,A,A,A,A,A,B,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Other Engineering,4,1
U2022_440,Yes,"Information Scientist, Technical Information",CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,B,Band 4,A,A,B,no_data,no_data,no_data,A,A,B,A,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_442,Yes,Business Data Analyst,CYBER,B.E. (Hons) (Electrical),ENGINEERING,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.00-3.49,3.00-3.49,Self-sponsored,IPTS,B,C,Band 3,A,A,B,B,B,C,A,no_data,no_data,no_data,PERAK,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_444,Yes,Web Designer,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,3.00-3.49,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,C,Band 3,A,D,B,no_data,no_data,no_data,no_data,B,no_data,B,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_446,Yes,Teacher,CYBER,B.MM. (Hons) (Media Arts),FCM,No,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,B,Band 3,A,B,no_data,no_data,no_data,no_data,B,no_data,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Education/Training,Education,4,1
U2022_447,Yes,Assistant Project Manager,CYBER,B.I.T. (Hons) (Info. Sys.),IT,Yes,no_data,2.00-2.49,2.00-2.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Self-sponsored,Diploma,B,A,Band 4,C,B,D,D,D,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_448,Yes,Program Coordinator,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,3.50-4.00,3.00-3.49,2.00-2.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,2.50-2.99,3.00-3.49,no_data,no_data,3.50-4.00,Scholarship,Diploma,A,A,Band 4,A,A,B,A,B,no_data,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Malay,Male,No,Other,Computer/Information Technology,IT-Software,1,0
U2022_449,Yes,Marketing Executive,CYBER,B. B. Mgt. (Hons),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,Diploma,B,A,Band 4,B,A,no_data,no_data,no_data,no_data,no_data,no_data,C,A,SELANGOR,Malaysian,Malay,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_451,Yes,Electrical Engineering Technologist,CYBER,B.E. (Hons) (Electrical),ENGINEERING,No,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,2.00-2.49,no_data,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_453,Yes,Engineering Technician,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,B,A,Band 4,A,A,A,A,A,A,A,C,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Manufacturing,Manufacturing,5,1
U2022_454,Yes,Electrical Engineering Technician,CYBER,B.E. (Hons) (Electrical),ENGINEERING,Yes,0-1.99,no_data,2.00-2.49,0-1.99,3.00-3.49,2.00-2.49,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,no_data,3.00-3.49,Loan,Diploma,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_455,Yes,Assistant Manager,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,A,B,A,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_456,Yes,Marketing Salesperson ,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,A,C,B,B,B,A,no_data,A,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
U2022_457,Yes,Business Executive,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,A,A,A,A,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Other,Sales/Marketing,Marketing/Business Dev,3,0
U2022_459,Yes,Purchasing Executive,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,3.00-3.49,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,B,Band 3,A,C,D,no_data,no_data,no_data,B,B,C,A,MELAKA,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_460,Yes,Public Relations Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,B,Band 4,D,B,no_data,no_data,no_data,no_data,no_data,no_data,no_data,A,SELANGOR,Malaysian,Malay,Female,No,Single,Admin/Human Resources,Human Resources,3,0
U2022_461,Yes,Administrative Assistant (Customer Service) Grade 21,CYBER,B.B.A. (Hons) (Mgmt. with MM.),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Other,Admin/Human Resources,Human Resources,3,0
U2022_462,Yes,Energy Audit Technician,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,2.50-2.99,2.00-2.49,3.00-3.49,0-1.99,3.00-3.49,2.00-2.49,2.00-2.49,no_data,3.50-4.00,3.00-3.49,no_data,no_data,Loan,Diploma,C,B,Band 3,B,C,D,C,C,D,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_463,Yes,Fashion and Apparel Executive,CYBER,B. B. Mgt. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,A,B,no_data,no_data,no_data,no_data,no_data,A,A,SELANGOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_464,Yes,Lawyer,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,no_data,2.50-2.99,2.50-2.99,3.50-4.00,Loan,IPTS,A,A,Band 5,A,A,A,A,A,A,A,B,no_data,no_data,SARAWAK,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_466,Yes,Customer Service Executive,MLAKA,B.I.T. (Hons) (I.T. Mgmt.),IT,Yes,0-1.99,2.50-2.99,2.50-2.99,2.00-2.49,3.00-3.49,3.00-3.49,no_data,2.00-2.49,3.00-3.49,0-1.99,no_data,no_data,Self-sponsored,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Services,Customer Service,3,0
U2022_467,Yes,Retail Assistant,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,B,A,A,no_data,no_data,no_data,A,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Sales/Marketing,Sales,3,0
U2022_468,Yes,Mechanical Engineer,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,A,A,A,A,A,B,A,C,no_data,no_data,PERAK,Malaysian,Chinese,Male,No,Single,Engineering,Mechanical,4,1
U2022_469,Yes,Supply Chain Management Analyst (SCM),CYBER,B.E.M.S.(Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,Diploma,B,A,Band 4,A,B,B,C,C,C,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Married,Sales/Marketing,Marketing/Business Dev,3,0
U2022_470,Yes,Purchasing Agent,MLAKA,B.B.K.M. (Hons),MANAGEMENT,Yes,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,5,1
U2022_471,Yes,Office Assistant Secretary ,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,B,Band 4,D,B,no_data,no_data,no_data,no_data,no_data,no_data,no_data,B,SELANGOR,Malaysian,Malay,Female,No,Single,Admin/Human Resources,Secretarial/Executive Personal Assistant,3,0
U2022_472,Yes,Perunding e-Business Suite Oracle,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,A,C,C,C,B,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Married,Sales/Marketing,Marketing/Business Dev,3,0
U2022_473,Yes,Account Clerk,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 3,B,D,D,no_data,no_data,no_data,B,no_data,C,C,MELAKA,Malaysian,Indian,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_474,Yes,Auditing Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,2.50-2.99,3.50-4.00,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,2.50-2.99,no_data,3.50-4.00,2.50-2.99,no_data,no_data,Loan,Diploma,B,C,Band 3,A,C,C,C,C,C,no_data,C,no_data,no_data,PAHANG,Malaysian,Chinese,Female,No,Other,Accounting/Finance,Audit & Taxation,2,0
U2022_475,Yes,Corporate Communications Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,D,B,D,D,D,no_data,no_data,no_data,C,no_data,KUALA LUMPUR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_477,Yes,Human Resource Consultant (ERP) Technical Information Technology ,CYBER,B.MGMT. (HONS) (H.R.M.),MANAGEMENT,Yes,0-1.99,3.50-4.00,2.00-2.49,2.50-2.99,2.50-2.99,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,Self-sponsored,Diploma,C,B,Band 4,B,B,D,no_data,no_data,no_data,no_data,no_data,C,A,SELANGOR,Malaysian,Malay,Female,No,Single,Admin/Human Resources,Human Resources,3,0
U2022_479,Yes,Account and Promotion Clerk,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,A,B,B,A,A,B,B,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_480,Yes,Corporate Affairs Trainer,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,B,B,D,C,D,C,A,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Education/Training,Training & Dev.,4,1
U2022_481,Yes,Product Quality Assurance Engineer(Information Technology),MLAKA,B.E. (Hons) (Electronics Tele),ENGINEERING,No,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,3.00-3.49,3.00-3.49,Scholarship,IPTS,A,A,Band 4,A,A,A,A,A,A,no_data,no_data,no_data,no_data,TRENGGANU,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_482,Yes,Environmental Engineer ,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,Yes,2.00-2.49,0-1.99,0-1.99,2.00-2.49,0-1.99,0-1.99,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,no_data,3.00-3.49,Loan,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Indian,Male,No,Single,Engineering,Other Engineering,4,1
U2022_483,Yes,Technical Sales Agent,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,2.50-2.99,2.00-2.49,3.50-4.00,2.00-2.49,2.50-2.99,no_data,2.50-2.99,3.00-3.49,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 3,C,C,no_data,no_data,no_data,no_data,no_data,C,no_data,B,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_485,Yes,Tax Agent,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,3.50-4.00,2.50-2.99,2.00-2.49,3.00-3.49,2.50-2.99,2.50-2.99,no_data,3.50-4.00,Self-sponsored,IPTS,A,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_486,Yes,Executive Law,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,2.50-2.99,2.50-2.99,3.50-4.00,Self-sponsored,IPTS,A,A,Band 5,A,B,A,B,A,B,A,B,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_487,Yes,Account Executive,CYBER,B.Fin. (Hons),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,B,Band 3,B,B,D,D,D,C,B,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_489,Yes,Account Clerk,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,2.00-2.49,3.00-3.49,2.50-2.99,2.00-2.49,no_data,2.00-2.49,2.00-2.49,3.50-4.00,Loan,IPTS,B,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_492,Yes,Architect Solution (Information Technology),MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,no_data,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,A,B,C,D,B,B,B,no_data,no_data,KELANTAN,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_494,Yes,Document Clerk,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.00-3.49,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 4,A,A,A,B,C,A,A,A,no_data,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_495,Yes,Sales Assistant,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,2.00-2.49,2.00-2.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,D,D,Band 3,D,D,no_data,no_data,no_data,no_data,C,B,no_data,D,JOHOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
U2022_496,Yes,Audit Executive,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,0-1.99,2.00-2.49,0-1.99,2.00-2.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,3.50-4.00,2.50-2.99,2.50-2.99,Loan,IPTS,B,C,Band 3,A,B,C,no_data,no_data,no_data,B,B,A,A,JOHOR,Malaysian,Chinese,Male,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_497,Yes,Executive Cook,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,B,A,Band 4,A,B,D,C,B,C,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_498,Yes,Technologists,MLAKA,B.I.T. (Hons) (A.l.),IT,No,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,B,B,Band 4,A,A,B,no_data,no_data,no_data,A,A,A,A,JOHOR,Malaysian,Chinese,Male,No,Other,Computer/Information Technology,IT-Hardware,1,0
U2022_499,Yes,Pendraf AutoCad,CYBER,B.MM. (Hons) (Interface Dsgn),FCM,No,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,C,Band 3,A,B,B,C,D,C,B,B,B,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_500,Yes,Digital Marketing Executive,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,C,Band 4,A,B,C,no_data,no_data,no_data,B,D,B,B,MELAKA,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
U2022_501,Yes,Content Moderator,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,A,Band 4,B,B,D,B,D,B,A,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Services,Customer Service,3,0
U2022_502,Yes,Customer Service Engineer (Information Technology),CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.00-3.49,3.00-3.49,2.00-2.49,0-1.99,2.50-2.99,0-1.99,2.00-2.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.00-3.49,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Single,Services,Customer Service,3,0
U2022_503,Yes,Financial Executive,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,no_data,Loan,Diploma,A,B,Band 4,A,A,C,B,C,C,no_data,no_data,B,no_data,PAHANG,Malaysian,Indian,Female,No,Single,Accounting/Finance,Corporate Finance/Investment,2,0
U2022_504,Yes,Professional Trainer,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,2.50-2.99,3.50-4.00,Loan,IPTS,A,A,Band 4,A,A,A,A,A,A,A,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
